Id_estacio;Nom_Est;Longitud_geo;Latitud_geo;alt_est;ET_mmy;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;vereda;SUBREGION;depto_region
23085140;SAN FRANCISCO [23085140];-75,10069243;5,963803651;1293;1231;87;(4-7);13;Antioquia;SanFrancisco;MagdalenaCauca;RioNare;;Oriente;Antioquia - Oriente
24020150;MAMONAL EL HACIENDA [24020150];-73,10616868;6,576665536;1382;1209;61;(5-11);13;Santander;SanGil;MagdalenaCauca;RioFonce;PALO BLANCO;;Santander - 
25020330;CAIMITAL [25020330];-74,56916961;8,366391358;51;1578;87;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;CALMITAL;;Bolivar - 
25020410;CANDELARIA LA [25020410];-74,72874745;8,219448819;30;1585;95;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - 
25020420;VARAS LAS [25020420];-74,55999888;8,390000939;22;1588;64;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - 
25020510;ALPES LOS [25020510];-74,55000365;8,416662165;20;1588;34;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - 
25020810;ASTILLEROS [25020810];-74,60572254;8,2913289;27;1586;91;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;GALINDO;;Bolivar - 
25021530;TALADRO EL [25021530];-74,73332915;8,266662455;31;1585;1;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - 
25025200;TALADRO EL [25025200];-74,73332915;8,266662455;31;1585;1;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - 
25027910;LA RAYA [25027910];-74,56122587;8,344559167;35;1583;81;(9-8);16;Bolivar;SanJacintoDelCauca;MagdalenaCauca;CaucaSanJorgeLaMojana;CALMITAL;;Bolivar - 
26230180;LLANOS DE SAN JUAN [26230180];-75,71775095;6,427000189;878;1338;55;(5-5);18;Antioquia;SanJeronimo;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;LAS ESTANCIAS;Occidente;Antioquia - Occidente
54020040;VALENCIA LA DIVISA [54020040];-76,29083375;4,903856882;413;1468;92;(2-4);4;Choco;SanJoseDelPalmar;Pacifico;RioTamanayotrosDirectosSanJuan;273077;;Choco - 
54020050;SINAI EL [54020050];-76,2069478;4,834333894;1805;1111;68;(1-4);1;Choco;SanJoseDelPalmar;Pacifico;RioTamanayotrosDirectosSanJuan;273077;;Choco - 
54025010;SAN JOSE PALMAR [54025010];-76,23235781;4,898079469;1081;1284;78;(2-4);4;Choco;SanJoseDelPalmar;Pacifico;RioTamanayotrosDirectosSanJuan;273077;;Choco - 
25010060;URE [25010060];-75,50911;7,871137391;61;1575;79;(8-6);10;Cordoba;SanJoseDeUre;MagdalenaCauca;CaucaAltoSanJorge;LA DORADA;;Cordoba - 
21230070;SAN JUAN D RIOSECO [21230070];-74,62283355;4,851275486;1335;1221;88;(1-8);10;Cundinamarca;SanJuanDeRioseco;MagdalenaCauca;RioSecoyotrosDirectosalMagdalena;;;Cundinamarca - 
12030010;SAN JUAN DE URABA [12030010];-76,53305737;8,755218269;20;1588;92;(10-4);5;Antioquia;SanJuanDeUraba;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;;URABA;Antioquia - Urabá
25020160;SAN MARCOS [25020160];-75,13333584;8,633336729;15;1590;8;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
25020740;EUREKA HACIENDA [25020740];-75,01471973;8,629167321;18;1589;83;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
25021470;TORNO EL HACIENDA [25021470];-75,08972503;8,576388287;23;1587;66;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
25021660;MIRASOL [25021660];-75,25722516;8,600835111;43;1581;53;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
25025040;AEROPUERTO LA FLORIDA [25025040];-75,18333291;8,699997307;28;1586;32;(10-7);9;Sucre;SanMarcos;MagdalenaCauca;CaucaSanJorgeLaMojana;CañaCUATE;;Sucre - 
23190520;DORADA LA [23190520];-73,43972562;7,995553442;212;1528;82;(8-11);5;Cesar;SanMartin;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;EL COBRE;;Cesar - 
23200060;SANTO DOMINGO [23200060];-73,94194346;7,670557959;59;1576;78;(8-9);5;Bolivar;SanPablo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SANTO DOMINGO;;Bolivar - 
23200070;TIERRABUENA FINCA [23200070];-74,18333221;7,516670429;987;1309;28;(7-9);5;Bolivar;SanPablo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SIN DEFINIR;;Bolivar - 
23205020;COL COOPERATIVO [23205020];-73,92555418;7,47499838;67;1573;84;(7-9);5;Bolivar;SanPablo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);;;Bolivar - 
23120080;BORBUR 1 [23120080];-74,06666699;5,650000949;601;1414;12;(3-9);15;Boyaca;SanPabloDeBorbur;MagdalenaCauca;RioCarare(Minero);ZONA URBANA;;Boyaca - 
23120250;BORBUR 2 [23120250];-74,0687257;5,649635225;655;1399;87;(3-9);15;Boyaca;SanPabloDeBorbur;MagdalenaCauca;RioCarare(Minero);ZONA URBANA;;Boyaca - 
25020450;MONTECRISANTO [25020440];-74,4333309;8,300000834;58;1576;13;(9-8);16;Sucre;SanPedro;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
13070030;SABANA NUEVA [13070030];-75,83333074;9,033333563;2;1594;50;(11-5);13;Cordoba;SanPelayo;Caribe;BajoSinu;BOCA LOPEZ;;Cordoba - 
13070180;CARRILLO [13070180];-75,83177693;8,984440247;10;1591;80;(11-5);13;Cordoba;SanPelayo;Caribe;BajoSinu;CAMPANITO;;Cordoba - 
13070200;COROCITO [13070200];-75,80000433;8,950002631;13;1590;45;(10-5);28;Cordoba;SanPelayo;Caribe;BajoSinu;EL TAPON;;Cordoba - 
13080010;SAN ANTONIO [13080010];-75,95332894;8,935860544;71;1572;97;(10-5);28;Cordoba;SanPelayo;Caribe;BajoSinu;GUAMA ARRIBA;;Cordoba - 
13080030;SAN ANTONIO [13080030];-75,98333634;8,933333856;91;1566;0;(10-5);28;Cordoba;SanPelayo;Caribe;BajoSinu;CORREGIMIENTO CUERO CURTIDO;;Cordoba - 
23080630;TOPACIO EL [23080630];-74,98332966;6,383336398;1212;1251;30;(5-7);20;Antioquia;SanRafael;MagdalenaCauca;RioNare;EL CERRO;Oriente;Antioquia - Oriente
23080730;TEJAR EL [23080730];-75,03333199;6,299997768;1107;1278;47;(5-7);20;Antioquia;SanRafael;MagdalenaCauca;RioNare;LA CUMBRE;Oriente;Antioquia - Oriente
23085210;VIOLETAS LAS [23085210];-75,00277828;6,348892439;1005;1304;54;(5-7);20;Antioquia;SanRafael;MagdalenaCauca;RioNare;LA LUZ;Oriente;Antioquia - Oriente
23080760;SAN ROQUE [23080760];-75,01700121;6,487504365;1428;1198;88;(5-7);20;Antioquia;SanRoque;MagdalenaCauca;RioNare;;Nordeste;Antioquia - Nordeste
23085080;GRANJA EXPERIOMENTAL EL NUS - AUT [23085080];-74,83669015;6,483585924;836;1349;87;(5-7);20;Antioquia;SanRoque;MagdalenaCauca;RioNare;LA ICA;Nordeste;Antioquia - Nordeste
26210130;GUASABRA [26210130];-75,95583078;6,503333546;2178;1031;87;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;COLORADAS;Occidente;Antioquia - Occidente
26215020;CANAFISANTO [26215020];-75,81667056;6,41666648;500;1443;26;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;SAN NICOLAS;Occidente;Antioquia - Occidente
26220060;TUNAL EL [26220060];-75,83333544;6,58333356;692;1388;0;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;KILOMETRO 2;Occidente;Antioquia - Occidente
26225030;COTOVE HACIENDA [26225030];-75,82733511;6,533915481;512;1439;78;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;EL ESPINAL;Occidente;Antioquia - Occidente
26225060;HACIENDA COTOVE - AUT [26225060];-75,82733511;6,533915481;512;1439;7;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;EL ESPINAL;Occidente;Antioquia - Occidente
21240040;SANTA ISABEL [21240040];-75,09999566;4,699997082;2063;1055;28;(1-7);23;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-7);GUAIMARAL;;Tolima - 
21240110;BODEGA LA [21240110];-75,13892048;4,735611731;2647;939;60;(1-7);23;Tolima;SantaIsabel;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;LA YUCA;;Tolima - 
21245050;AFRICA ABAJO [21245050];-75,34999725;4,750000838;4032;712;0;(1-6);24;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-6);TOTARITO;;Tolima - 
21245070;AFRICA LA LINEA [21245070];-75,38333239;4,766669331;4360;666;0;(1-6);24;Tolima;SantaIsabel;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Tolima - 
21245090;ERMITA LA [21245090];-75,24999744;4,716665988;3103;857;29;(1-7);23;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-7);LA ESTRELLA;;Tolima - 
21245100;TOTARITO [21245100];-75,26666383;4,716666025;3165;846;3;(1-6);24;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-6);TOTARITO;;Tolima - 
21245120;ALTO PURIMA [21245120];-75,10000059;4,716665687;2239;1019;3;(1-7);23;Tolima;SantaIsabel;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;BUENAVISTA;;Tolima - 
21245140;SANTA ISABEL [21245140];-75,09445118;4,711861831;2255;1016;75;(1-7);23;Tolima;SantaIsabel;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;LA PAVAS;;Tolima - 
21255110;SANTA ISABEL [21255110];-75,13183073;4,701754429;2794;912;82;(1-7);23;Tolima;SantaIsabel;MagdalenaCauca;RioTotare(1-7);BOLIVAR;;Tolima - 
26130020;TERMALES [26130020];-75,55805931;4,844167127;1987;1071;95;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;SAN RAMON;;Risaralda - 
26130170;POTREROS [26130170];-75,55805341;4,885558373;2111;1045;97;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;POTREROS;;Risaralda - 
26130190;BOQUERON [26130190];-75,66666921;4,833332649;1462;1190;17;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - 
26130540;PLAYA RICA [26130540];-75,59719763;4,756726338;1708;1133;52;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CEDRALITO;;Risaralda - 
26130550;BRISAS LAS HACIENDA [26130550];-75,51666916;4,73333641;2664;936;5;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;UCUMARI_PNN_LOS NEVADOS;;Risaralda - 
26130560;PEZ FRESCO [26130560];-75,5755517;4,732721832;1855;1100;52;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;PUENTE ALBAN;;Risaralda - 
26135110;VERACRUZ [26135110];-75,62780417;4,867640832;1679;1140;63;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - 
26135150;MIRANDA LA [26135150];-75,54999613;4,850002169;2303;1006;2;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;SAN RAMON;;Risaralda - 
26135160;SAN REMO [26135160];-75,57997033;4,841669855;1914;1087;57;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA PALOMA;;Risaralda - 
26135170;BOQUERON EL [26135170];-75,38333587;4,783334708;4601;635;3;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - 
26135230;PICO PARAMO SANTA R [26135230];-75,45000038;4,783334446;4127;698;0;(1-6);24;Risaralda;SantaRosaDeCabal;MagdalenaCauca;RioOtunyotrosdirectosalCauca;PARAMO STA. ROSA_PNN_LOS_NEVADOS_Z. CONSERV.;;Risaralda - 
23200020;CANELOS LOS [23200020];-74,16666402;7,866662783;1044;1294;9;(8-9);5;Bolivar;SantaRosaDelSur;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);PALMAR BAJO;;Bolivar - 
23205030;SANTA ROSA D SIMITI [23205030];-74,05916772;7,965278347;641;1403;86;(8-9);5;Bolivar;SantaRosaDelSur;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);;;Bolivar - 
23205050;CANELOS - AUT [23205050];-74,24097527;7,885412542;1055;1291;70;(8-9);5;Bolivar;SantaRosaDelSur;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SIN DEFINIR;;Bolivar - 
26255020;SANTA ISABEL [26255020];-75,56000083;6,780001907;2625;943;86;(6-6);14;Antioquia;SantaRosaDeOsos;MagdalenaCauca;RioPorce;EL CHAMIZO;Norte;Antioquia - Norte
27010840;SAN PABLO [27010840];-75,24653158;6,601999065;1948;1080;94;(5-7);20;Antioquia;SantaRosaDeOsos;MagdalenaCauca;RioPorce;SAN PABLO;Norte;Antioquia - Norte
27010880;MONTANITAS [27010880];-75,39221825;6,70286223;2617;945;98;(5-6);14;Antioquia;SantaRosaDeOsos;MagdalenaCauca;AltoNechi;EL VERGEL;Norte;Antioquia - Norte
27015110;ARAGON - [27015110];-75,55572313;6,780060623;2744;921;87;(6-6);14;Antioquia;SantaRosaDeOsos;MagdalenaCauca;RioPorce;EL CHAMIZO;Norte;Antioquia - Norte
23080390;SANTO DOMINGO [23080390];-75,16380651;6,468305496;1939;1082;83;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RioNare;;Nordeste;Antioquia - Nordeste
23080660;MORRO EL [23080660];-75,13333041;6,466670829;2056;1057;25;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RioNare;REYES;Nordeste;Antioquia - Nordeste
27015190;GUAYABITO [27015190];-75,14675328;6,540391517;1401;1205;98;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RioPorce;SANTIAGO;Nordeste;Antioquia - Nordeste
23080920;SANTUARIO [23080920];-75,27000365;6,130000873;2148;1038;55;(4-6);19;Antioquia;Santuario;MagdalenaCauca;RioNare;EL CARMELO;Oriente;Antioquia - Oriente
26145030;CAMELIA LA [26145030];-75,97000416;5,079997575;1678;1140;84;(2-5);17;Risaralda;Santuario;MagdalenaCauca;RioRisaralda;SIN DEFINIR;;Risaralda - 
23085160;CORRIENTES [23085160];-75,25355854;6,311942858;1952;1079;81;(5-7);20;Antioquia;SanVicente;MagdalenaCauca;RioNare;CORRIENTES;Oriente;Antioquia - Oriente
24050060;SAN VICENTE [24050060];-73,41083008;6,872778419;724;1380;100;(6-11);27;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;MERIDA;;Santander - 
24050070;PUTANA LA [24050070];-73,52055591;7,127162994;148;1548;90;(6-10);5;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;CASA DE BARRO;;Santander - 
24050110;ALBANIA [24050110];-73,63222187;6,911946189;203;1531;90;(6-10);5;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;ALBANIA;;Santander - 
23060290;SILENCIO EL [23060290];-74,41205629;4,973167197;1370;1212;67;(2-8);12;Cundinamarca;Sasaima;MagdalenaCauca;RioNegro;LA GRANJA;;Cundinamarca - 
27011100;BRISAS LAS [27011100];-74,82183215;7,158807727;608;1412;67;(6-7);10;Antioquia;Segovia;MagdalenaCauca;RioPorce;MATA;Nordeste;Antioquia - Nordeste
27030140;PALMA DE COCO LA [27030140];-74,80794735;7,23610778;199;1532;88;(7-8);6;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);LAURELES;Nordeste;Antioquia - Nordeste
27030230;MONTEVERDE [27030230];-74,65000306;7,349997287;404;1471;1;(7-8);6;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);SANTA ISABEL;Nordeste;Antioquia - Nordeste
27035020;BOQUETE EL [27035020];-74,6500033;7,133331473;537;1432;7;(6-8);8;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);RIO BAGRE;Nordeste;Antioquia - Nordeste
23140060;MELITOSA LA [23140060];-73,79999615;6,633334565;120;1557;8;(5-10);5;Santander;Simacota;MagdalenaCauca;RioOpon;LA MILITOSA;;Santander - 
23147020;PUENTE FERROCARRIL [23147020];-73,9350016;6,773612872;88;1567;77;(6-9);4;Santander;Simacota;MagdalenaCauca;RioOpon;PUENTE OPON;;Santander - 
24010660;SIMACOTA [24010660];-73,33389111;6,443608408;1053;1292;90;(5-11);13;Santander;Simacota;MagdalenaCauca;RioSuarez;;;Santander - 
24010150;SIMIJACA [24010150];-73,86369862;5,511308447;2626;943;93;(3-10);3;Cundinamarca;Simijaca;MagdalenaCauca;RioSuarez;SALITRE;;Cundinamarca - 
24011010;SIMIJACA [24011010];-73,84999659;5,616668711;2701;929;2;(3-10);3;Cundinamarca;Simijaca;MagdalenaCauca;RioSuarez;RESGUARDO;;Cundinamarca - 
23200010;SIMITI [23200010];-73,95055288;7,9602756;40;1582;89;(8-9);5;Bolivar;Simiti;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);CIENAGA DE SIMITI;;Bolivar - 
24010780;SOCORRO [24010780];-73,26666656;6,433331305;1341;1219;10;(5-11);13;Santander;Socorro;MagdalenaCauca;RioSuarez;BARIRI;;Santander - 
24015370;HACIENDA MAJAVITA UL [24015370];-73,24858257;6,471801661;1373;1212;6;(5-11);13;Santander;Socorro;MagdalenaCauca;RioSuarez;ALTO DE CHOCHOS;;Santander - 
23050100;SAN MIGUEL [23050100];-74,7260803;5,730752415;170;1541;77;(3-8);10;Antioquia;Sonson;MagdalenaCauca;RioLaMiel(Samana);SAN MIGUEL;Oriente;Antioquia - Oriente
23070010;CLARO DE LUNA [23070010];-74,76203188;5,86141789;321;1495;54;(4-8);6;Antioquia;Sonson;MagdalenaCauca;DirectosMagdalenaMedioentreRiosLaMielyNare;PARCELAS;Oriente;Antioquia - Oriente
23070020;RIO CLARO [23070020];-74,84835761;5,855531541;413;1468;66;(4-7);13;Antioquia;Sonson;MagdalenaCauca;DirectosMagdalenaMedioentreRiosLaMielyNare;LA DANTA;Oriente;Antioquia - Oriente
